"","ACANTH_EC","CHAE_PER","CHIT_CUM","CHIT_GRA","CHIT_LAT","ENOPLOCH","TON_BENA","TON_CHIL","TON_ELEG","TON_SP","COL_ORB","COL_PARA","COLLISELLA_SP","FIS_COST","FIS_CRAS","FIS_CUM","FIS_LIMB","FIS_MAX","FIS_PICT","FIS_PULC","FIS_SP","SCU_ARAU","SCU_BOHE","SCU_CECI","SCU_FRAG","SCU_PLAN","SCU_PARA","SCU_SCUR","SCU_VARI","SCU_VIRI","SCU_ZEBR","TEG_ATRA","LITT_ARAU","LITT_PERU","CALIPTR","CONCHOLE","NUCELLA","SIPHONAR","BRACHIDO","PERUMYTI","SEMIMYTI","JHELIUS","NOTHOCHT","AUSTROMEG","BALAN_SP","BALAN_FL","BALAN_LA","TALIEPUS_DENTATUS","ACA_GAYI","ACA_HASS","HELIASTE","STICHAS","ANTHOTOE","BUNODACT","ISOLAUCT","PARANTHEO","PHYMACTI","PYURA","PHRAGMET","BRYOPSIS","CENTROC","CERAMIUM","CHAETOMO","CLADOPH","ECTOCARP","POLYSIPH","RAMA","RIZHOCL","ENTEROMO","PORPHYRA","SCYTHOSI","ULVA_SP","CRYPTOM","PETALONI","SARCOTH","SCHYZIMENIA","ADENOCY","AHNFELTI","AHNPSIS","CHONDRUS","CODIUM","COLP_PHA","COLP_SIN","GEL_REX","GEL_SP","GLOSSOPH","GRATELOU","GYMNOG","HALO_FUN","LAURENC","MAZZAE","MONTEMAR","NOTHOGE","PETROGLO","PLOCAM","PRIONIT","RHODYM","SCHOTTE","TREMATO","DURV_PRI","LESS_PRI","MACR_PRI","DURV_ANT","LESS_NIG","MACR_PYR","CORALLIN","HILDENB","LITHOTH","RALFSIA","ULV_CRU","PEYSO","DIATOMS","SAND","BA_ROCK","SEASON_CODE","YEAR","TIME","HEIGHT_CODE","BENCH","SLATITUDE","SOUTHLAT","WESTLONG","MEANSST","SEASON","YEAR_2","SITE","HEIGHT","BENCH.1","QUADRAT","ROW_N"
"930",0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_4",930
"931",0,0,0,28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,0,25,0,0,50,0,0,0,0,0,0,0,0,0,0,25,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_5",931
"932",0,0,0,24,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,24,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_6",932
"933",0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_7",933
"934",0,0,0,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_8",934
"935",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,28,2,1999,3,2,1,33,33.96,71.88,13.4,"summer",1999,"MAZ","M",1,"MAZ_M1_9",935
"1705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,30,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,62,0,0,0,0,0,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_1",1705
"1706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,1,1,0,0,0,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_2",1706
"1707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,2,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,1,40,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,4,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_3",1707
"1708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,8,37,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_4",1708
"1709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,150,0,0,0,0,0,0,0,0,4,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_5",1709
"1710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,4,0,0,20,0,0,0,0,0,165,0,0,0,0,16,0,0,0,12,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_6",1710
"1711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,12,0,0,24,0,0,0,0,0,0,0,0,0,0,12,0,1,0,4,43,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_7",1711
"1712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,64,0,0,0,0,0,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_8",1712
"1713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,35,0,0,0,0,0,0,0,0,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_9",1713
"1714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,12,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_10",1714
"1715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,125,0,0,0,0,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_11",1715
"1716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,2,2003,5,2,1,29,29.5,71.32,14.97,"summer",2003,"TEM","M",1,"TEM_M1_12",1716
"1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,100,0,0,4,79,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_1",1717
"1718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,60,0,0,0,83,0,0,0,0,0,4,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_2",1718
"1719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,76,0,0,12,75,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_3",1719
"1720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,100,0,0,16,76,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_4",1720
"1721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,100,0,0,4,78,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_5",1721
"1722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,100,0,0,56,24,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_6",1722
"1723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,100,0,0,44,36,0,4,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_7",1723
"1724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,40,0,0,52,16,0,24,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_8",1724
"1725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,100,0,0,1,74,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_9",1725
"1726",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,100,0,0,1,83,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_10",1726
"1727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,100,0,0,8,51,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_11",1727
"1728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,90,0,4,1,82,0,0,0,0,0,0,2,2003,5,3,1,29,29.5,71.32,14.97,"summer",2003,"TEM","L",1,"TEM_L1_12",1728
"1729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_1",1729
"1730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,8,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_2",1730
"1731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_3",1731
"1732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,46,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_4",1732
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0,24,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,12,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_5",1733
"1734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_6",1734
"1735",0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_7",1735
"1736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,48,0,0,0,0,4,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_8",1736
"1737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,0,24,3,0,0,0,0,12,0,0,5,0,0,0,0,32,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,0,40,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_9",1737
"1738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,28,0,0,0,0,8,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_10",1738
"1739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,1,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_11",1739
"1740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_12",1740
"1741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_13",1741
"1742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,68,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,24,2,2003,5,2,1,30,30.18,71.47,14.27,"summer",2003,"GUA","M",1,"GUA_M1_14",1742
"1743",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,100,0,0,4,58,0,0,0,0,0,1,2,2003,5,3,1,30,30.18,71.47,14.27,"summer",2003,"GUA","L",1,"GUA_L1_1",1743
